_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,business_category,business_category:confidence,description_available,description_available:confidence,website_match_yn,website_match_yn:confidence,orig__canary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,billing_country,business_category_gold,business_name,description_available_gold,google1_correct_website,google1_correct_website_found,google1_correct_website_found_gold,google1_correct_website_foundconfidence,google1_correct_website_gold,google1_correct_website_worker_input,google1_correct_website_worker_inputconfidence,google1_correct_websiteconfidence,website,website_match_yn_gold
474823375,FALSE,,finalized,3,6/4/14 22:49,Other,0.341,yes,1,website_yes_match,1,,FALSE,5/28/14 18:41,3,470787677,finalized,Germany,,Advolution Digital Marketing Solutions,,http://advolution.de/,yes,,1,,http://advolution.de/,0.6667,1,,
474823376,FALSE,,finalized,3,6/4/14 12:38,Other,0.7273,yes,1,website_yes_match,1,,FALSE,5/28/14 20:45,3,470787708,finalized,United Kingdom,,Affectv - United Kingdom,,http://affectv.co.uk/,yes,,1,,http://affectv.co.uk/,1,1,,
474823377,FALSE,,finalized,3,6/4/14 22:17,Financial Services,0.7497,yes,1,website_yes_match,1,,FALSE,5/28/14 18:16,3,470787709,finalized,Germany,,Affilex Affiliate Marketing DE - Germany,,http://affilex.de/,yes,,1,,http://affilex.de/,0.6667,1,http://affilex.de/,
474823378,FALSE,,finalized,3,6/4/14 13:26,Financial Services,0.668,yes,1,website_yes_match,1,,FALSE,5/28/14 20:17,3,470795606,finalized,United States,,YeahCPA,,http://affiliate.yeahcpa.com/Welcome/LogInAndSignUp.aspx?FP=C&FR=1&S=1,yes,,1,,http://affiliate.yeahcpa.com/Welcome/LogInAndSignUp.aspx?FP=C&FR=1&S=1,0.3462,0.3462,http://yeahcpa.com/,
474823379,FALSE,,finalized,3,6/3/14 7:04,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:58,3,470787729,finalized,United States,,agencyD7,,http://agencyd7.com/,yes,,1,,http://agencyd7.com/,0.6667,1,agencyD7.com,
474823380,FALSE,,finalized,3,6/4/14 8:12,Other,0.6851,yes,1,website_yes_match,1,,FALSE,5/28/14 18:37,3,470787738,finalized,,,Agillic,,http://agillic.com/,yes,,1,,http://agillic.com/,0.6923,1,,
474823381,FALSE,,finalized,3,6/4/14 8:43,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:35,4,470787963,finalized,Hungary,,Antenna Hung•À_ria - Hungary,,http://ahrt.hu/hu/,yes,,1,,http://ahrt.hu/hu/,0.75,1,http://ahrt.hu/,
474823382,FALSE,,finalized,3,6/4/14 22:40,Retail,0.403,yes,0.6348,website_yes_match,1,,FALSE,5/28/14 21:37,3,470787824,finalized,United States,,Allied Integrated Marketing,,http://alliedim.com/,yes,,1,,http://alliedim.com/,0.6522,1,alliedim.com,
474823383,FALSE,,finalized,3,6/4/14 11:26,Other,0.7149,yes,1,website_yes_match,1,,FALSE,5/28/14 19:31,3,470787849,finalized,United States,,Aloft Group,,http://aloftgroup.com/,yes,,1,,http://aloftgroup.com/,0.3478,1,aloftgroup.com,
474823384,FALSE,,finalized,3,6/4/14 14:54,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:24,3,470787809,finalized,United States,,Al Jazeera America,,http://america.aljazeera.com/,yes,,1,,http://america.aljazeera.com/,0.6667,1,www.aljazeera.com/america,
474823385,FALSE,,finalized,3,6/4/14 22:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:12,3,470787984,finalized,United Kingdom,,Apigee - United Kingdom,,http://apigee.com/about/,yes,,0.6667,,http://apigee.com/about/,0.2222,0.3333,http://apigee.com/about/,
474823386,FALSE,,finalized,3,6/4/14 22:05,,0,no,0.6497,website_yes_match,1,,FALSE,5/28/14 19:52,3,470787998,finalized,United States,,AppliedQ,,http://appliedq.com/,yes,,1,,http://appliedq.com/,1,1,www.appliedq.com,
474823387,FALSE,,finalized,3,6/4/14 13:10,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:03,3,470788003,finalized,United States,,appular,,http://appular.com/,yes,,1,,http://appular.com/,1,1,appular.com,
474823388,FALSE,,finalized,3,6/4/14 11:12,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:31,3,470788011,finalized,United States,,Arby's Restaurants,,http://arbys.com/,yes,,1,,http://arbys.com/,0.3333,1,http://www.arbys.com,
474823389,FALSE,,finalized,3,6/4/14 13:17,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:04,4,470788027,finalized,,,Arlington Toyota,,http://arlingtontoyota.com/,yes,,1,,http://arlingtontoyota.com/,0.7429,0.7429,toyotaarlington.com,
474823390,FALSE,,finalized,3,6/4/14 17:07,Other,0.6812,yes,1,website_yes_match,1,,FALSE,5/28/14 22:00,3,470793160,finalized,Austria,,Plan.net - Austria,,http://at.plan-net.com/,yes,,1,,http://at.plan-net.com/,0.64,1,http://www.plan-net.de,
474823391,FALSE,,finalized,3,6/4/14 13:08,CPG,0.6842,yes,1,website_yes_match,1,,FALSE,5/28/14 19:08,3,470788090,finalized,United States,,Au Bon Pain,,http://aubonpain.com/,yes,,1,,http://aubonpain.com/,0.65,1,www.aubonpain.com,
474823392,FALSE,,finalized,3,6/4/14 10:57,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:18,3,470788140,finalized,China,,Avazu - China,,http://avazuinc.com/home/,yes,,1,,http://avazuinc.com/home/,1,1,,
474823393,FALSE,,finalized,3,6/4/14 15:21,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:05,3,470788157,finalized,United States,,Avrett Free Ginsberg (AFG),,http://avrettfreeginsberg.com/,yes,,1,,http://avrettfreeginsberg.com/,1,1,http://avrettfreeginsberg.com,
474823394,FALSE,,finalized,3,6/4/14 23:53,Other,0.6408,yes,1,website_yes_match,1,,FALSE,5/28/14 22:03,3,470787872,finalized,Germany,,Amazon Web Services - Germany,,http://aws.amazon.com/de/,yes,,1,,http://aws.amazon.com/de/,0.6784,0.6784,aws.amazon.com/de,
474823395,FALSE,,finalized,3,6/4/14 8:00,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:49,3,470788022,finalized,United States,,Arizona Office of Tourism,,http://azot.gov/,yes,,1,,http://azot.gov/,0.6667,1,,
474823396,FALSE,,finalized,3,6/3/14 13:06,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:13,3,470788179,finalized,Germany,,bab.la GmbH - Germany,,http://bab.la/,yes,,0.625,,http://bab.la/,0.2344,0.375,http://www.bab.la,
474823397,FALSE,,finalized,3,6/4/14 22:23,Other,0.4036,yes,0.6353,website_yes_match,0.6353,,FALSE,5/28/14 20:09,3,470788225,finalized,United Kingdom,,BAR.COM,,http://bar.com/,yes,,1,,http://bar.com/,0.6763,1,bar.com,
474823398,FALSE,,finalized,3,6/4/14 11:03,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:41,3,470794574,finalized,,,The Barbarian Group,,http://barbariangroup.com/,yes,,1,,http://barbariangroup.com/,1,1,barbariangroup.com,
474823399,FALSE,,finalized,3,6/4/14 23:07,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:58,3,470788232,finalized,United States,,Barefoot Proximity,,http://barefootproximity.com/,yes,,1,,http://barefootproximity.com/,0.6667,1,barefootproximity.com,
474823400,FALSE,,finalized,3,6/4/14 14:35,Travel,0.3795,yes,1,website_yes_match,1,,FALSE,5/28/14 21:17,3,470788310,finalized,Germany,,BEG Bayrische Eisenbahngesellsch - Germany,,http://beg.bahnland-bayern.de/,yes,,0.6667,,http://beg.bahnland-bayern.de/,0.4444,0.6667,,
474823401,FALSE,,finalized,3,6/4/14 10:35,Other,0.6768,yes,1,website_yes_match,1,,FALSE,5/28/14 22:01,3,470788318,finalized,,,Bell Pottinger Sans Frontieres,,http://bellpottinger-sansfrontieres.com/,yes,,1,,http://bellpottinger-sansfrontieres.com/,0.6923,1,,
474823402,FALSE,,finalized,3,6/4/14 12:23,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:55,3,470788334,finalized,,,Bermuda Tourism,,http://bermudatourism.org/,yes,,1,,http://bermudatourism.org/,1,1,http://bermudatourism.org/,
474823403,FALSE,,finalized,3,6/4/14 15:16,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:16,3,470788353,finalized,Italy,,Betclic Everest,,http://betcliceverestgroup.com/,yes,,1,,http://betcliceverestgroup.com/,0.72,1,,
474823404,FALSE,,finalized,3,6/4/14 21:37,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:22,3,470792500,finalized,United States,,National Marrow Donor Program / Be The Match,,http://bethematch.org/support-the-cause/donate-bone-marrow/join-the-marrow-registry/join-now/,yes,,0.68,,http://bethematch.org/support-the-cause/donate-bone-marrow/join-the-marrow-registry/join-now/,0.2448,0.36,www.marrow.org,
474823405,FALSE,,finalized,3,6/3/14 17:54,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:39,3,470788382,finalized,Germany,,BIGPOINT GmbH - Germany,,http://bigpoint.net/,yes,,1,,http://bigpoint.net,0.375,1,http://www.bigpoint.com/,
474823406,FALSE,,finalized,3,6/2/14 18:37,Other,0.6827,yes,1,website_yes_match,1,,FALSE,5/28/14 20:16,3,470788389,finalized,United States,,Billups Design,,http://billupsdesign.com/,yes,,1,,http://billupsdesign.com/,1,1,http://billupsdesign.com,
474823407,FALSE,,finalized,3,6/3/14 3:30,Other,0.6633,yes,1,website_yes_match,1,,FALSE,5/28/14 18:24,3,470788445,finalized,United States,,Blue Cava,,http://bluecava.com/,yes,,1,,http://bluecava.com/,0.6923,1,,
474823408,FALSE,,finalized,3,6/4/14 13:42,Other,0.757,yes,1,website_yes_match,1,,FALSE,5/28/14 21:50,3,470788457,finalized,United States,,Blueprint Interactive,,http://blueprintinteractive.com/,yes,,1,,http://blueprintinteractive.com/,0.6322,1,http://blueprintinteractive.com,
474823409,FALSE,,finalized,3,6/4/14 8:07,Financial Services,0.6375,yes,1,website_yes_match,1,,FALSE,5/28/14 17:52,3,470788485,finalized,United States,,Bolt Insurance,,http://boltinsuranceservices.com/,yes,,1,,http://boltinsuranceservices.com/,0.64,0.64,http://www.boltinsurance.com/,
474823410,FALSE,,finalized,3,6/3/14 16:46,Other,0.6647,yes,1,website_yes_match,1,,FALSE,5/28/14 19:30,3,470788494,finalized,,,Boo-Box - Brazil,,http://boo-box.com/,yes,,0.6667,,http://boo-box.com/,0.2222,0.6667,,
474823411,FALSE,,finalized,3,6/4/14 8:02,Other,0.7343,yes,1,website_yes_match,1,,FALSE,5/28/14 20:04,3,470788506,finalized,Ireland,,Bord Gais - Ireland,,http://bordgaisenergytheatre.ie/,yes,,1,,http://bordgaisenergytheatre.ie/,0.3977,1,bordgais.ie,
474823412,FALSE,,finalized,3,6/4/14 23:14,Other,0.3673,yes,1,website_yes_match,1,,FALSE,5/28/14 21:05,3,470794579,finalized,United States,,The Boston Group,,http://bostongroup.com/,yes,,1,,http://bostongroup.com/,0.68,1,bostongroup.com,
474823413,FALSE,,finalized,3,6/5/14 0:39,Other,0.6469,yes,1,website_yes_match,1,,FALSE,5/28/14 20:35,3,470790650,finalized,France,,Guy Degrenne - France,,http://boutique.guydegrenne.fr/fr/,yes,,1,,http://boutique.guydegrenne.fr/fr,0.3462,0.3462,www.guydegrenne.fr,
474823414,FALSE,,finalized,3,6/3/14 14:53,Other,0.7143,yes,1,website_yes_match,1,,FALSE,5/28/14 18:19,3,470788523,finalized,United Kingdom,,Boutique Media - United Kingdom,,http://boutiquemc.co.uk/,yes,,1,,http://boutiquemc.co.uk/,0.6538,0.6538,,
474823415,FALSE,,finalized,3,6/4/14 7:59,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:55,3,470788535,finalized,United States,,BPN - CHI,,http://bpnww.com/,yes,,0.6667,,http://bpnww.com/,0.4444,0.6667,http://bpnww.com/,
474823416,FALSE,,finalized,3,6/4/14 22:25,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:31,3,470789881,finalized,Spain,,Eonline Brasil,,http://br.eonline.com/,yes,,1,,http://br.eonline.com/,1,1,,
474823417,FALSE,,finalized,3,6/4/14 14:55,Other,0.6316,yes,1,website_yes_match,1,,FALSE,5/28/14 17:59,4,470788541,finalized,United States,,Brandads,,http://brandads.com/,yes,,1,,http://brandads.com/,0.7647,1,http://brandads.com/,
474823418,FALSE,,finalized,3,6/4/14 0:20,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:42,3,470788544,finalized,United States,,Brand Cottage,,http://brandcottage.com/,yes,,1,,http://brandcottage.com/,0.3462,1,www.brandcottage.com,
474823419,FALSE,,finalized,3,6/4/14 23:34,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:40,3,470788566,finalized,United States,,Bridgepoint Education,,http://bridgepointeducation.com/,yes,,1,,http://bridgepointeducation.com/,0.68,1,,
474823420,FALSE,,finalized,3,6/4/14 23:55,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:02,3,470788605,finalized,United States,,Brown Shoe Company,,http://brownshoe.com/,yes,,1,,http://brownshoe.com/,1,1,www.brownshoe.com,
474823421,FALSE,,finalized,3,6/4/14 10:04,Other,0.6745,yes,1,website_yes_match,1,,FALSE,5/28/14 21:43,3,470788656,finalized,,,Butler Shine & Stern - NYC,,http://bssp.com/,yes,,1,,http://bssp.com,0.6667,1,bssp.com/,
474823422,FALSE,,finalized,3,6/4/14 10:31,Other,0.6452,yes,1,website_yes_match,1,,FALSE,5/28/14 22:10,3,470788614,finalized,Spain,,BTTW Spain,,http://bttw.com/,yes,,1,,http://bttw.com/,1,1,,
474823423,FALSE,,finalized,3,6/4/14 17:04,Other,0.6176,yes,1,website_yes_match,1,,FALSE,5/28/14 18:44,3,470788643,finalized,United States,,Burrell Communications,,http://burrell.com/,yes,,1,,http://burrell.com/,1,1,,
474823424,FALSE,,finalized,3,6/3/14 19:58,Financial Services,0.6875,yes,1,website_yes_match,1,,FALSE,5/28/14 19:20,3,470795108,finalized,United States,,Utah Governor's Office of Economic Development,,http://business.utah.gov/,yes,,1,,http://business.utah.gov/,1,1,http://business.utah.gov/,
474823425,FALSE,,finalized,3,6/3/14 12:20,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:19,3,470788655,finalized,United States,,Butler / Till,,http://butlertill.com/,yes,,1,,http://butlertill.com/,0.64,1,http://www.butlertill.com,
474823426,FALSE,,finalized,3,6/4/14 6:48,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:48,3,470789227,finalized,United States,,Cramer Krasselt,,http://c-k.com/,yes,,1,,http://c-k.com/,1,1,http://c-k.com/,
474823427,FALSE,,finalized,3,6/4/14 15:39,Other,0.6041,yes,1,website_yes_match,1,,FALSE,5/28/14 18:28,3,470789229,finalized,United States,,Cramer Krasselt - Milwaukee,,http://c-k.com/,yes,,1,,http://c-k.com/,1,1,http://www.c-k.com/,
474823428,FALSE,,finalized,3,6/4/14 8:53,Retail,0.3628,yes,1,website_yes_match,1,,FALSE,5/28/14 18:21,3,470788424,finalized,Canada,,BlackBerry (formerly Research in Motion Ltd.),,http://ca.blackberry.com/,yes,,0.6538,,http://ca.blackberry.com/,0.4275,0.6538,www.rim.net,
474823429,FALSE,,finalized,3,6/4/14 7:59,Financial Services,0.375,yes,1,website_yes_match,1,,FALSE,5/28/14 19:27,3,470788685,finalized,United Kingdom,,Cadreon United Kingdom,,http://cadreon.co.uk/,yes,,1,,http://cadreon.co.uk/index.html,0.36,0.68,,
474823430,FALSE,,finalized,3,6/3/14 18:18,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:41,3,470788741,finalized,Finland,,Carat Finland,,http://carat.fi/,yes,,1,,http://carat.fi/,0.6667,1,carat.fi,
474823431,FALSE,,finalized,3,6/4/14 20:34,Financial Services,0.6576,yes,1,website_yes_match,1,,FALSE,5/28/14 20:15,3,470788754,finalized,United States,,Cardlytics,,http://cardlytics.com/,yes,,1,,http://cardlytics.com/,0.64,1,,
474823432,FALSE,,finalized,3,6/4/14 7:54,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:06,3,470788782,finalized,United Kingdom,,Carrera Sunglasses - United Kingdom,,http://carreraworld.com/gb/sunglasses/,yes,,1,,http://carreraworld.com/gb/sunglasses/,0.3333,0.3333,http://www.carreraworld.com/en/,
474823433,FALSE,,finalized,3,6/4/14 8:35,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:42,3,470788783,finalized,United States,,Carrington College,,http://carrington.edu/,yes,,1,,http://carrington.edu/,0.6538,1,http://carrington.edu/,
474823434,FALSE,,finalized,3,6/4/14 8:30,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:35,3,470792360,finalized,United Kingdom,,Monte Carlo Game - United Kingdom,,http://casino.mfortune.co.uk/,yes,,0.6667,,http://casino.mfortune.co.uk/,0.4444,0.6667,,
474823435,FALSE,,finalized,3,6/4/14 22:55,Other,0.6933,yes,1,website_yes_match,1,,FALSE,5/28/14 22:37,3,470788805,finalized,Canada,,Cat's Pride,,http://catspride.com/,yes,,1,,http://catspride.com/,1,1,www.catspride.com,
474823436,FALSE,,finalized,3,6/4/14 13:53,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:10,4,470788978,finalized,United States,,Civic Entertainment,,http://cegny.com/,yes,,1,,http://cegny.com/,0.7557,1,http://www.cegny.com/,
474823437,FALSE,,finalized,3,6/3/14 0:36,Other,0.645,yes,1,website_yes_match,1,,FALSE,5/28/14 20:40,3,470793164,finalized,Switzerland,,Plan.net - Switzerland,,http://ch.plan-net.com/startseite.html,yes,,0.6667,,http://ch.plan-net.com/startseite.html,0.2222,0.3333,http://www.plan-net.de,
474823438,FALSE,,finalized,3,6/3/14 10:09,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:08,3,470792496,finalized,United States,,National Geographic Channel,,http://channel.nationalgeographic.com/,yes,,1,,http://channel.nationalgeographic.com/,0.3673,0.6939,http://channel.nationalgeographic.com/,
474823439,FALSE,,finalized,3,6/4/14 7:45,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:41,4,470790721,finalized,United States,,Havas Worldwide Chicago,,http://chi.havasworldwide.com/,yes,,1,,http://chi.havasworldwide.com/,0.7407,1,http://www.havasworldwide.com/press/leadership-team,
474823440,FALSE,,finalized,3,6/2/14 19:21,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:01,3,470794254,finalized,,,Starcom - China,,http://china.starcomww.com/en/,yes,,1,,http://china.starcomww.com/en/,1,1,smvgroup.com,
474823441,FALSE,,finalized,3,6/3/14 17:23,Retail,0.7459,yes,1,website_yes_match,1,,FALSE,5/28/14 18:35,4,470788929,finalized,,,ChoiceStream,,http://choicestream.com/,yes,,1,,http://choicestream.com/,0.5143,1,www.choicestream.com,
474823442,FALSE,,finalized,3,6/4/14 22:35,Other,0.6486,yes,1,website_yes_match,1,,FALSE,5/28/14 18:15,3,470788995,finalized,United States,,Clear LLC,,http://clearconsultingservices.com/,yes,,0.6667,,http://clearconsultingservices.com/,0.2222,0.6667,clear.com,
474823443,FALSE,,finalized,3,6/4/14 13:40,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:48,4,470789004,finalized,,,ClickFuel,,http://clickfuel.com/,yes,,1,,http://clickfuel.com/,0.7742,1,,
474823444,FALSE,,finalized,3,6/4/14 23:26,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:21,3,470789050,finalized,United States,,Cognitive Match,,http://cognitivematch.com/,yes,,1,,http://cognitivematch.com/,0.3462,1,http://cognitivematch.com,
474823445,FALSE,,finalized,3,6/4/14 23:35,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:11,3,470789051,finalized,United States,,Cognitive Match - United Kingdom,,http://cognitivematch.com/,yes,,1,,http://cognitivematch.com/,0.6632,1,cognitivematch.com,
474823446,FALSE,,finalized,3,6/4/14 23:58,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:35,3,470789068,finalized,United States,,College Fitness,,http://collegefitness.com/,yes,,0.7,,http://collegefitness.com/,0.49,0.7,,
474823447,FALSE,,finalized,3,6/4/14 10:54,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:39,3,470789915,finalized,Germany,,Erwin M?ller - Germany,,http://com.erwinmueller.com/shop/service-COM-en-EM/agb/agb/,yes,,0.6364,,http://com.erwinmueller.com/shop/service-COM-en-EM/agb/agb/,0.2314,0.3636,,
474823448,FALSE,,finalized,3,6/3/14 11:13,Retail,0.6471,yes,1,website_yes_match,1,,FALSE,5/28/14 20:27,5,470789089,finalized,United States,,Commerce Sciences,,http://commercesciences.com/,yes,,1,,http://commercesciences.com/,0.3882,1,commercesciences.com,
474823449,FALSE,,finalized,3,6/4/14 22:34,Other,0.6667,yes,1,website_yes_match,1,,FALSE,5/28/14 18:52,4,470791067,finalized,Ireland,,Ingersoll Rand,,http://company.ingersollrand.com/ircorp/en/,yes,,1,,http://company.ingersollrand.com/ircorp/en/index.html,0.7429,0.7429,http://company.ingersollrand.com/ircorp/en/index.html,
474823450,FALSE,,finalized,3,6/4/14 9:42,Retail,0.6875,yes,1,website_yes_match,1,,FALSE,5/28/14 21:48,4,470789117,finalized,Germany,,Cond? Nast Verlag GmbH - Germany,,http://condenast.de/flash/,yes,,1,,http://condenast.de/flash/,0.5,0.75,www.condenast.de,
474823451,FALSE,,finalized,3,6/4/14 9:32,Retail,0.3477,yes,1,website_yes_match,1,,FALSE,5/28/14 20:25,3,470789126,finalized,United States,,Conill Advertising,,http://conill.com/,yes,,1,,http://conill.com/,0.6923,1,www.conill.com,
474823452,FALSE,,finalized,3,6/4/14 14:14,Financial Services,0.6537,yes,1,website_yes_match,1,,FALSE,5/28/14 19:52,3,470789129,finalized,United States,,Connected Ventures,,http://connected-ventures.com/,yes,,1,,http://connectventures.co.uk/,0.36,0.64,www.collegehumor.com,
474823453,FALSE,,finalized,3,6/4/14 13:17,Retail,0.6403,yes,1,website_yes_match,1,,FALSE,5/28/14 18:19,3,470789138,finalized,Germany,,Consortio Fashion Group,,http://consortiofashiongroup.com/,yes,,1,,http://consortiofashiongroup.com/,0.3333,1,,
474823454,FALSE,,finalized,3,6/4/14 22:20,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:09,4,470789143,finalized,,,Consumer Direct,,http://consumerdirectcare.com/,yes,,1,,http://consumerdirectcare.com/,0.5143,0.5143,www.smartcredit.com,
474823455,FALSE,,finalized,3,6/4/14 7:31,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:22,3,470789168,finalized,United States,,Coors Light,,http://coorslight.com/,yes,,1,,http://coorslight.com/,0.7083,0.7083,http://www.coorslight.com/,
474823456,FALSE,,finalized,3,6/4/14 14:10,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:26,4,470789172,finalized,,,Core Audience,,http://coreaudience.com/,yes,,1,,http://coreaudience.com/,0.7692,1,coreaudience.com,
474823457,FALSE,,finalized,4,6/3/14 0:04,Other,0.4968,yes,1,website_yes_match,1,,FALSE,5/28/14 19:40,3,470790021,finalized,United States,,Exxon Mobil Corporate,,http://corporate.exxonmobil.com/,yes,,1,,http://corporate.exxonmobil.com/,0.64,1,http://www.exxonmobil.com/Corporate/,
474823458,FALSE,,finalized,3,6/5/14 0:05,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:31,3,470790022,finalized,United States,,Exxon Mobil Marketing,,http://corporate.exxonmobil.com/en/company/worldwide-operations/business-divisions/gas-and-power-marketing/,yes,,0.64,,http://corporate.exxonmobil.com/en/company/worldwide-operations/business-divisions/gas-and-power-marketing,0.2304,0.36,http://www.exxonmobil.com,
474823459,FALSE,,finalized,3,6/4/14 8:04,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:44,3,470790202,finalized,United States,,Ford Motor Company,,http://corporate.ford.com/,yes,,1,,http://corporate.ford.com/,0.6471,0.6471,www.ford.com,
474823460,FALSE,,finalized,3,6/4/14 15:42,Retail,0.6863,yes,1,website_yes_match,1,,FALSE,5/28/14 22:57,4,470789188,finalized,Spain,,Cortefiel - Spain,,http://cortefiel.com/,yes,,1,,http://cortefiel.com/,0.5,1,www.cortefiel.com,
